,city,postal code,city_GIS_1,city_GIS_2,branch_GIS_1,branch_GIS_2,postalcode_GIS_1,postalcode_GIS_2
1497,محمدیه,3491757499,36.223528,50.182528,36.223528,50.182528,,
1498,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1499,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1500,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1501,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1502,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1503,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1504,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1505,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1506,محمدیه,"36.230583, 49.923722",36.223528,50.182528,36.223528,50.182528,36.230583,49.923722
1507,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1508,بیدستان,"36.232250, 50.122000",36.23225,50.122,36.223528,50.182528,36.23225,50.122
1509,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1510,محمدیه,"36.232250, 50.122000",36.223528,50.182528,36.223528,50.182528,36.23225,50.122
1511,محمدیه,3491144533,36.223528,50.182528,36.223528,50.182528,,
1512,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1513,محمدیه,3421215423,36.223528,50.182528,36.223528,50.182528,,
1514,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1515,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1516,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1517,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1518,محمودآبادنمونه,"36.292306, 49.899778",36.292306,49.899778,36.288528,50.007111,36.292306,49.899778
1519,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1520,محمدیه,"36.230583, 49.923722",36.223528,50.182528,36.223528,50.182528,36.230583,49.923722
1521,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1522,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1523,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
1524,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1525,محمدیه,3417647001,36.223528,50.182528,36.223528,50.182528,,
1526,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1527,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1528,محمدیه,3435633751,36.223528,50.182528,36.223528,50.182528,,
1529,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1530,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1531,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1532,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1533,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
1534,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1535,محمدیه,"36.288528, 50.007111",36.223528,50.182528,,,36.288528,50.007111
1536,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1537,محمدیه,"36.223528, 50.182528",36.223528,50.182528,,,36.223528,50.182528
1538,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1539,محمدیه,"36.214028, 50.152056",36.223528,50.182528,36.223528,50.182528,36.214028,50.152056
1540,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1541,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1542,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1543,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
1544,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1545,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1546,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1547,محمدیه,"36.214028, 50.152056",36.223528,50.182528,36.223528,50.182528,36.214028,50.152056
1548,الوند,"36.188500, 50.058972",36.1885,50.058972,36.223528,50.182528,36.1885,50.058972
1549,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1550,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1551,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1552,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1553,محمدیه,3491748331,36.223528,50.182528,36.223528,50.182528,,
1554,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1555,محمدیه,111111111,36.223528,50.182528,36.223528,50.182528,111111111.0,
1556,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1557,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1558,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1559,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1560,مجموعه شهری مهرگان,3411737683,36.252528,50.182917,36.288528,50.007111,,
1561,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1562,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1563,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1564,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
1565,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1566,محمدیه,3491786711,36.223528,50.182528,36.223528,50.182528,,
1567,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1568,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1569,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
1570,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1571,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1572,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1573,محمدیه,4391653348,36.223528,50.182528,36.223528,50.182528,,
1574,اقبالیه,"36.230583, 49.923722",36.230583,49.923722,36.223528,50.182528,36.230583,49.923722
1575,محمدیه,3491783535,36.223528,50.182528,36.223528,50.182528,,
1576,محمدیه,"36.214028, 50.152056",36.223528,50.182528,36.223528,50.182528,36.214028,50.152056
1577,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1578,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
1579,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1580,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1581,محمدیه,3491779846,36.223528,50.182528,36.223528,50.182528,,
1582,محمدیه,3491743352,36.223528,50.182528,36.223528,50.182528,,
1583,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1584,قزوین,3433154193,36.288528,50.007111,36.223528,50.182528,,
1585,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1586,مجموعه شهری مهرگان,3419118313,36.252528,50.182917,36.288528,50.007111,,
1587,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1588,محمدیه,"36.288528, 50.007111",36.223528,50.182528,,,36.288528,50.007111
1589,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1590,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1591,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1592,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1593,محمدیه,3419199132,36.223528,50.182528,,,,
1594,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1595,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1596,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1597,محمدیه,3491769769,36.223528,50.182528,36.223528,50.182528,,
1598,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1599,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1600,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1601,محمدیه,3491779658,36.223528,50.182528,36.223528,50.182528,,
1602,محمدیه,3445133580,36.223528,50.182528,36.223528,50.182528,,
1603,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1604,محمدیه,3491785566,36.223528,50.182528,36.223528,50.182528,,
1605,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1606,محمدیه,339983431,36.223528,50.182528,36.223528,50.182528,339983431.0,
1607,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1608,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1609,محمدیه,"36.230583, 49.923722",36.223528,50.182528,36.223528,50.182528,36.230583,49.923722
1610,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1611,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
1612,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1613,محمدیه,3433144534,36.223528,50.182528,36.223528,50.182528,,
1614,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1615,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1616,الوند,"36.188500, 50.058972",36.1885,50.058972,36.223528,50.182528,36.1885,50.058972
1617,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1618,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1619,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1620,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1621,محمدیه,"36.232250, 50.122000",36.223528,50.182528,36.223528,50.182528,36.23225,50.122
1622,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1623,الوند,"36.188500, 50.058972",36.1885,50.058972,36.223528,50.182528,36.1885,50.058972
1624,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1625,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1626,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
1627,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1628,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1629,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1630,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1631,محمدیه,3411111111,36.223528,50.182528,36.223528,50.182528,,
1632,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1633,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1634,محمدیه,3491769557,36.223528,50.182528,36.223528,50.182528,,
1635,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1636,مجموعه شهری مهرگان,3417655915,36.252528,50.182917,36.223528,50.182528,,
1637,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1638,قزوین,"36.188500, 50.058972",36.288528,50.007111,36.223528,50.182528,36.1885,50.058972
1639,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1640,محمدیه,3491769361,36.223528,50.182528,36.223528,50.182528,,
1641,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1642,محمدیه,"36.214028, 50.152056",36.223528,50.182528,,,36.214028,50.152056
1643,محمدیه,"36.232250, 50.122000",36.223528,50.182528,36.223528,50.182528,36.23225,50.122
1644,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1645,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1646,محمدیه,"36.230583, 49.923722",36.223528,50.182528,36.223528,50.182528,36.230583,49.923722
1647,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1648,محمدیه,4391814683,36.223528,50.182528,36.223528,50.182528,,
1649,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1650,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1651,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1652,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1653,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1654,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1655,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1656,محمدیه,3417614873,36.223528,50.182528,36.223528,50.182528,,
1657,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1658,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1659,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1660,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1661,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1662,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1663,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1664,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1665,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1666,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1667,محمدیه,"36.232250, 50.122000",36.223528,50.182528,36.223528,50.182528,36.23225,50.122
1668,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1669,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1670,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1671,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1672,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
1673,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1674,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1675,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1676,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1677,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1678,محمدیه,3491768341,36.223528,50.182528,36.223528,50.182528,,
1679,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1680,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1681,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1682,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1683,شریفیه,"36.214028, 50.152056",36.214028,50.152056,36.223528,50.182528,36.214028,50.152056
1684,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1685,محمدیه,"36.214028, 50.152056",36.223528,50.182528,36.223528,50.182528,36.214028,50.152056
1686,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1687,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1688,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1689,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1690,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1691,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1692,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1693,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1694,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1695,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1696,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1697,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1698,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1699,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1700,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1701,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1702,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1703,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1704,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1705,مجموعه شهری مهرگان,"36.252528, 50.182917",36.252528,50.182917,36.223528,50.182528,36.252528,50.182917
1706,محمدیه,3975834361,36.223528,50.182528,36.223528,50.182528,,
1707,محمدیه,3414427612,36.223528,50.182528,36.223528,50.182528,,
1708,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1709,مجموعه شهری مهرگان,"36.223528, 50.182528",36.252528,50.182917,36.223528,50.182528,36.223528,50.182528
1710,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1711,محمدیه,5099858139,36.223528,50.182528,36.223528,50.182528,,
1712,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1713,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1714,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1715,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1716,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1717,محمدیه,3491766465,36.223528,50.182528,36.223528,50.182528,,
1718,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1719,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1720,آبیک,"336.129472, 50.176556",36.044611,50.533694,36.044611,50.533694,336.129472,50.176556
1721,محمدیه,3491756145,36.223528,50.182528,36.223528,50.182528,,
1722,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1723,محمدیه,"36.232250, 50.122000",36.223528,50.182528,36.223528,50.182528,36.23225,50.122
1724,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
1725,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1726,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1727,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1728,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1729,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1730,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1731,محمدیه,"36.292306, 49.899778",36.223528,50.182528,36.223528,50.182528,36.292306,49.899778
1732,محمدیه,343433434,36.223528,50.182528,36.223528,50.182528,343433434.0,
1733,محمدیه,343343434,36.223528,50.182528,36.223528,50.182528,343343434.0,
1734,محمدیه,"36.214028, 50.152056",36.223528,50.182528,36.223528,50.182528,36.214028,50.152056
1735,محمدیه,3491759896,36.223528,50.182528,36.223528,50.182528,,
1736,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1737,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1738,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1739,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1740,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1741,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1742,بیدستان,"36.232250, 50.122000",36.23225,50.122,36.223528,50.182528,36.23225,50.122
1743,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1744,قزوین,"36.288528, 50.007111",36.288528,50.007111,36.223528,50.182528,36.288528,50.007111
1745,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1746,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1747,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1748,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1749,محمدیه,"36.252528, 50.182917",36.223528,50.182528,36.223528,50.182528,36.252528,50.182917
1750,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1751,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1752,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1753,محمدیه,"36.188500, 50.058972",36.223528,50.182528,36.223528,50.182528,36.1885,50.058972
1754,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1755,محمدیه,"36.230583, 49.923722",36.223528,50.182528,36.223528,50.182528,36.230583,49.923722
1756,الوند,"36.288528, 50.007111",36.1885,50.058972,36.1885,50.058972,36.288528,50.007111
1757,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.223528,50.182528,36.288528,50.007111
1758,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
1759,بوئین زهرا,"36.288528, 50.007111",35.76775,50.057667,35.76775,50.057667,36.288528,50.007111
1760,کوهین,3479166113,36.371667,49.662,36.288528,50.007111,,
1761,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1762,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1763,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1764,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1765,الوند,"36.188500, 50.058972",36.1885,50.058972,36.223528,50.182528,36.1885,50.058972
1766,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1767,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1768,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1769,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1770,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1771,محمدیه,"36.223528, 50.182528",36.223528,50.182528,36.223528,50.182528,36.223528,50.182528
1772,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1773,اقبالیه,"36.230583, 49.923722",36.230583,49.923722,36.230583,49.923722,36.230583,49.923722
1774,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1775,محمدیه,"36.288528, 50.007111",36.223528,50.182528,36.223528,50.182528,36.288528,50.007111
1776,محمدیه,3491736181,36.223528,50.182528,36.223528,50.182528,,
1777,محمدیه,1111111111,36.223528,50.182528,36.223528,50.182528,,
1778,مجموعه شهری مهرگان,"36.288528, 50.007111",36.252528,50.182917,36.288528,50.007111,36.288528,50.007111
